id,text,chars,width,height,area,char_size,pos_x,pos_y,aspect,layout,label
Deve-014-001,"The result of using the Haar-Cascade shows that hands are detected with small bounding boxes (Figure 4)but only when the hand is stable for a few seconds. This implies that the algorithm may not be suitablefor dynamic frames or gesture recognition. Also, for each distinct position of the hand (fist, palm, palmopen, two fingers up, etc.), a distinct model had to be trained to ensure detection. The confusion matrixshows the TP, TN, FN and FP's of the results when the algorithm was tested with random data. From theconfusion matrix, it can be observed that the algorithm obtained the most difficulty in differentiating fistsfrom turned fists, 'OK' gesture from 'C' gesture and 'Index_forward' from Ã¢â‚¬ËœMiddle_Finger_FronÃ…Â¥. This canbe attributed to the similarity of these gestures. Table 1 shows the calculated Precision, Recall and F1score for the results of the test, and with an overall average of 0.97, the algorithm performs brilliantly indetecting and classifying hands, while Figure 5 gives a graphical representation of the data.The result of using a CNN (Deep Learning Model) gave good results because the model was trained arounda diverse set of infrared images and with a total of 20,000 images, the dataset was split into test and trainsamples. The model is trained on 12,600 samples and validated on 5,400 samples in 10 epochs, runningall samples in each epoch, and the results (Accuracy and Loss) of training after each epoch can be seen inTable 2 and Table 3, respectively. From the tables, the accuracy is observed to increase for each epochuntil the fourth epoch due to over fitting of the model. The model changes trend at the sixth and seventhepoch which is a good sign as it shows that the model is learning. The final three epochs show a steadyincrease in accuracy.Figure 6 is a visual representation of the model accuracy at each epoch and Figure 7 is a visualrepresentation of the model loss at each epoch, while Figure 8 and Figure 9 show the localisedrepresentations in the absence of outliers. The confusion matrix in equation (8) shows that the model isnear perfect in classifying the hands under the given labels, having only one FN and FP. This is becausethe noise in the input data is reduced to a minimum since the images are infrared and have undergone Zaxis filtering. Table 4 gives the values of calculated Precision, Recall and F1-Score based on the ConfusionMatrix, and with an overall average of 1.00, the deep learning model is perfect for predicting such data,while Figure 10 gives a graphical representation of this data.",2560,0.763072,0.516414,0.394061,0.000154,0.499183,0.379419,1.477635, h,other
Deve-014-002,"From the results of all three techniques, the deep learning model is observed to be the best, scoringalmost perfect scores in all measured metrics. While the deep learning model was slower than the statictechniques, it was more accurate than both. The deep learning model has a weighted average Precisionscore of 1.00, weighted average recall score of 1.00 and weighted average F1-score of 1.00 while the Haarlike feature algorithm has a weighted average Precision score of 0.97, weighted average recall score of0.97, and weighted average F1-score of 0.97.",556,0.763072,0.112374,0.085749,0.000154,0.499183,0.706439,6.790479, h,header
Deve-014-003,"5 ConclusionGiven the selected techniques of hand detection (Haar-like features and Deep Learning Model), andinfrared images as input, the techniques are implemented in fulfilment of the set design objectives. Theimplementations are then evaluated based on a set of standard metrics (accuracy, precision, recall andF1-score). The results show that the deep learning model works best for hand detection and classificationwith a weighted average precision of 1.0, weighted average recall of 1.0, weighted average F1-score of1.0 and accuracy of 100% mainly due to the absence of noise in the input images (infrared). Findings show",627,0.763072,0.135101,0.103092,0.000164,0.499183,0.842803,5.648157, h,header
Deve-014-004,URL: ,5,0.318627,0.013889,0.004425,0.000885,0.477941,0.938763,22.941158, h,body
Deve-014-005,41,2,0.014706,0.008838,0.00013,6.5e-05,0.85866,0.9375,1.663859, h,body
Deve-015-000,"JOURNAL OF BIOMEDICAL ENGINEERING AND MEDICAL IMAGING, Volume 6, No 4, August 2019",82,0.651961,0.012626,0.008232,0.0001,0.497549,0.064394,51.635291, h,body
Deve-015-001,"that the Haar-Like features had lower accuracy metrics than the Deep Learning model, with a weightedaverage precision of 0.97, weighted average recall of 0.97, weighted average F1-score of 0.97 andaccuracy of 97%. However, this technique boasts a faster running time than the Deep Learning model.Overall, the Deep Learning model is comparatively favoured because the difference in speed is notnoticeable enough to be a major deciding factor as opposed to the difference in terms of accuracy.",491,0.763072,0.093434,0.071297,0.000145,0.499183,0.132576,8.166931, h,header
Deve-015-002,"Future work would consider the development of a suitable hybrid model that has the accuracy of the deeplearning model and the speed of the Haar-like features model for optimal results at all times. In addition,due to limited interest in this field, available datasets with holistic information (infrared and colour depthimages alongside accurate detection labels and classes) are grossly insufficient for larger scaled modelling.Hence, there is a need for accurate and holistic datasets of infrared depth images of hands specifically fortraining and testing models that would achieve better results.",599,0.763072,0.112374,0.085749,0.000143,0.499183,0.246843,6.790483, h,header
Deve-015-003,REFERENCES,10,0.091503,0.015152,0.001386,0.000139,0.513072,0.34596,6.039208, h,body
Deve-015-004,[1],3,0.014706,0.012626,0.000186,6.2e-05,0.147876,0.378788,1.164706, h,body
Deve-015-005,"P. Viola and M. Jones, Robust real-time object detection, International Journal of Computer Vision, vol.4, pp. 137-154, 2001.",125,0.69281,0.030303,0.020994,0.000168,0.53268,0.388889,22.862744, h,body
Deve-015-006,[2],3,0.014706,0.011364,0.000167,5.6e-05,0.14951,0.429924,1.294119, h,body
Deve-015-007,"Q. Chen, N. D. Georganas, and E. M. Petriu, Hand Gesture Recognition Using Haar-Like Features and aStochastic Context-Free Grammar, IEEE Transactions on Instrumentation and Measurement, vol. 57, pp.1562-1571, 2008.",214,0.691176,0.049242,0.034035,0.000159,0.533497,0.447601,14.036205, h,header
Deve-015-008,[3],3,0.014706,0.013889,0.000204,6.8e-05,0.14951,0.498106,1.058823, h,body
Deve-015-009,"S. Sharma and S. Jain, A Static Hand Gesture and Face Recognition System for Blind People, in 2019 6thInternational Conference on Signal Processing and Integrated Networks (SPIN), 2019, pp. 534-539.",198,0.691176,0.030303,0.020945,0.000106,0.533497,0.507576,22.808845, h,body
Deve-015-010,[4],3,0.014706,0.012626,0.000186,6.2e-05,0.14951,0.549242,1.164702, h,body
Deve-015-011,"M. De Berg, M. Van Kreveld, M. Overmars, and O. Schwarzkopf, Computational geometry, inComputational geometry, ed: Springer, 1997, pp. 1-17.",140,0.691176,0.030303,0.020945,0.00015,0.533497,0.558081,22.808808, h,body
Deve-015-012,[5],3,0.014706,0.012626,0.000186,6.2e-05,0.14951,0.599747,1.164705, h,body
Deve-015-013,"Z. Ren, J. Meng, and J. Yuan, Depth camera based hand gesture recognition and its applications in HumanComputer-Interaction, in 2011 8th International Conference on Information, Communications & SignalProcessing, Singapore., 2011., pp. 1-5.",240,0.69281,0.049242,0.034116,0.000142,0.534314,0.616793,14.069368, h,header
Deve-015-014,[6],3,0.014706,0.012626,0.000186,6.2e-05,0.14951,0.666667,1.164706, h,body
Deve-015-015,"M. V. d. Bergh, D. Carton, R. D. Nijs, N. Mitsou, C. Landsiedel, K. Kuehnlenz, et al., Real-time 3D handgesture interaction with a robot for understanding directions from humans, in 2011 RO-MAN, Atlanta,GA., 2011., pp. 357-362.",227,0.691176,0.049242,0.034035,0.00015,0.533497,0.684975,14.036188, h,header
Deve-015-016,[7],3,0.014706,0.013889,0.000204,6.8e-05,0.14951,0.73548,1.058823, h,body
Deve-015-017,"H. Guan-Feng, K. Sun-Kyung, S. Won-Chang, and J. Sung-Tae, Real-time gesture recognition using 3Ddepth camera, in 2011 IEEE 2nd International Conference on Software Engineering and Service Science,Beijing, China., 2011., pp. 187-190.",233,0.69281,0.04798,0.033241,0.000143,0.534314,0.753788,14.439616, h,header
Deve-015-018,[8],3,0.014706,0.012626,0.000186,6.2e-05,0.14951,0.804293,1.164706, h,body
Deve-015-019,"C. F. Higham and D. J. Higham, Deep Learning: An Introduction for Applied Mathematicians, SIAMReview, vol. 61, pp. 860-891, 2019.",129,0.69281,0.030303,0.020994,0.000163,0.534314,0.813131,22.862745, h,body
Deve-015-020,[9],3,0.014706,0.012626,0.000186,6.2e-05,0.14951,0.854798,1.164711, h,body
Deve-015-021,"Y. LeCun, Y. Bengio, and G. Hinton, Deep learning, nature, vol. 521, pp. 436-444, 2015.",87,0.581699,0.013889,0.008079,9.3e-05,0.478758,0.855429,41.882621, h,body
Deve-015-022,[10],4,0.022876,0.012626,0.000289,7.2e-05,0.153595,0.887626,1.811766, h,body
Deve-015-023,"O. K. Oyedotun and A. Khashman, Deep learning in vision-based static hand gesture recognition, NeuralComputing and Applications, vol. 28, pp. 3941-3951, December 01 2017.",170,0.69281,0.032828,0.022744,0.000134,0.534314,0.897727,21.104093, h,body
Deve-015-024,COPYRIGHT Ã‚Â© SOCIETY FOR SCIENCE AND EDUCATION UNITED KINGDOM,60,0.47549,0.011364,0.005403,9e-05,0.484477,0.936237,41.843269, h,body
Deve-015-025,42,2,0.017974,0.008838,0.000159,7.9e-05,0.878268,0.936237,2.033623, h,body
Deve-016-000,"Agbotiname Lucky Imoize, Aanuoluwapo Eberechukwu Babajide; Development of an Infrared-Based Sensor for Finger MovementDetection, Journal of Biomedical Engineering and Medical Imaging, Volume 6, No 4, Aug (2019), pp 29-44[11] H. Birk, T. B. Moeslund, and C. B. Madsen, Real-time recognition of hand alphabet gestures using principal",331,0.795752,0.051768,0.041194,0.000124,0.523693,0.082702,15.371593, h,header
Deve-016-001,"component analysis, in Proceedings of the Scandinavian conference on image analysis, 1997, pp. 261268.",102,0.69281,0.02904,0.020119,0.000197,0.534314,0.126894,23.856781, h,body
Deve-016-002,[12],4,0.022876,0.012626,0.000289,7.2e-05,0.153595,0.169192,1.811762, h,body
Deve-016-003,"S. Hussain, R. Saxena, X. Han, J. A. Khan, and H. Shin, Hand gesture recognition using deep learning, in2017 International SoC Design Conference (ISOCC), Seoul, South Korea., 2017., pp. 48-49.",192,0.691176,0.031566,0.021817,0.000114,0.533497,0.178662,21.89646, h,body
Deve-016-004,[13],4,0.022876,0.012626,0.000289,7.2e-05,0.153595,0.219697,1.811765, h,body
Deve-016-005,"K. Simonyan and A. Zisserman, Very deep convolutional networks for large-scale image recognition,arXiv preprint arXiv:1409.1556, 2014.",134,0.691176,0.030303,0.020945,0.000156,0.533497,0.228535,22.808823, h,body
Deve-016-006,[14],4,0.022876,0.013889,0.000318,7.9e-05,0.153595,0.270833,1.647057, h,body
Deve-016-007,"S. J. Pan and Q. Yang, A survey on transfer learning, IEEE Transactions on knowledge and dataengineering, vol. 22, pp. 1345-1359, 2009.",135,0.69281,0.031566,0.021869,0.000162,0.534314,0.279672,21.948254, h,body
Deve-016-008,[15],4,0.022876,0.013889,0.000318,7.9e-05,0.153595,0.321338,1.647058, h,body
Deve-016-009,"H. Cheng, A. M. Chen, A. Razdan, and E. Buller, Contactless gesture recognition system using proximitysensors, in 2011 IEEE International Conference on Consumer Electronics (ICCE), Berlin, Germany., 2011.,pp. 149-150.",217,0.69281,0.049242,0.034116,0.000157,0.534314,0.339015,14.06938, h,header
Deve-016-010,[16],4,0.022876,0.013889,0.000318,7.9e-05,0.151961,0.38952,1.647058, h,body
Deve-016-011,"T. Liu, X. Luo, J. Liu, and H. Cui, Compressive infrared sensing for arm gesture acquisition and recognition,in 2015 IEEE International Conference on Information and Automation, Lijiang, China., 2015., pp. 18821886.",215,0.69281,0.04798,0.033241,0.000155,0.534314,0.406566,14.439628, h,header
Deve-016-012,[17],4,0.022876,0.012626,0.000289,7.2e-05,0.153595,0.458333,1.811765, h,body
Deve-016-013,"R. K. Megalingam, V. Rangan, S. Krishnan, and A. B. E. Alinkeezhil, IR Sensor-Based Gesture ControlWheelchair for Stroke and SCI Patients, IEEE Sensors Journal, vol. 16, pp. 6755-6765, 2016.",190,0.691176,0.031566,0.021817,0.000115,0.533497,0.46654,21.89646, h,body
Deve-016-014,[18],4,0.022876,0.012626,0.000289,7.2e-05,0.153595,0.508838,1.811769, h,body
Deve-016-015,"C. Metzger, M. Anderson, and T. Starner, FreeDigiter: a contact-free device for gesture control, in EighthInternational Symposium on Wearable Computers, Arlington., 2004., pp. 18-21.",182,0.69281,0.031566,0.021869,0.00012,0.534314,0.518308,21.948226, h,body
Deve-016-016,[19],4,0.022876,0.012626,0.000289,7.2e-05,0.153595,0.559343,1.811767, h,body
Deve-016-017,"F. Erden and A. E. Ãƒâ€¡etin, Hand gesture based remote control system using infrared sensors and a camera,IEEE Transactions on Consumer Electronics, vol. 60, pp. 675-680, 2014.",173,0.687908,0.031566,0.021714,0.000126,0.531863,0.568813,21.792911, h,body
Deve-016-018,[20],4,0.022876,0.013889,0.000318,7.9e-05,0.153595,0.609217,1.647058, h,body
Deve-016-019,"D. Ionescu, V. Suse, C. Gadea, B. Solomon, B. Ionescu, and S. Islam, An infrared-based depth camera forgesture-based control of virtual environments, in 2013 IEEE International Conference on ComputationalIntelligence and Virtual Environments for Measurement Systems and Applications (CIVEMSA), Milan, Italy.,2013., pp. 13-18.",325,0.694444,0.066919,0.046472,0.000143,0.535131,0.635732,10.377365, h,header
Deve-016-020,[21],4,0.022876,0.012626,0.000289,7.2e-05,0.153595,0.695707,1.811765, h,body
Deve-016-021,"D. Ionescu, V. Suse, C. Gadea, B. Solomon, B. Ionescu, S. Islam, et al., A single sensor NIR depth camerafor gesture control, in 2014 IEEE International Instrumentation and Measurement Technology Conference(12MTC) Proceedings, Montevideo, Uruguay., 2014., pp. 1600-1605.",270,0.69281,0.050505,0.03499,0.00013,0.534314,0.714646,13.717644, h,header
Deve-016-022,"[22] Y. Sato, Y. Kobayashi, and H. Koike, Fast tracking of hands and fingertips in infrared images for augmented",112,0.736928,0.012626,0.009305,8.3e-05,0.510621,0.763889,58.364577, h,body
Deve-016-023,"desk interface, in Proceedings Fourth IEEE International Conference on Automatic Face and GestureRecognition (Cat. No. PRO0580), Grenoble, France., 2000, pp. 462-467.",166,0.69281,0.031566,0.021869,0.000132,0.534314,0.791035,21.948205, h,body
Deve-016-024,[23],4,0.022876,0.012626,0.000289,7.2e-05,0.153595,0.832071,1.81176, h,body
Deve-016-025,"L. Xia and K. Fujimura, Hand gesture recognition using depth data, in Sixth IEEE International Conferenceon Automatic Face and Gesture Recognition, 2004. Proceedings., 2004, pp. 529-534.",186,0.69281,0.031566,0.021869,0.000118,0.534314,0.84154,21.948247, h,body
Deve-016-026,[24],4,0.022876,0.012626,0.000289,7.2e-05,0.153595,0.883838,1.811769, h,body
Deve-016-027,"J. Suarez and R. R. Murphy, Hand gesture recognition with depth images: A review, in 2012 IEEE ROMAN: The 21st IEEE International Symposium on Robot and Human Interactive Communication, Paris,France., 2012, pp. 411-417.URL: ",224,0.69281,0.069445,0.048112,0.000215,0.534314,0.910985,9.976462, h,header
Deve-016-028,43,2,0.014706,0.008838,0.00013,6.5e-05,0.85866,0.9375,1.663859, h,body
Deve-017-000,"JOURNAL OF BIOMEDICAL ENGINEERING AND MEDICAL IMAGING, Volume 6, No 4, August 2019",82,0.651961,0.012626,0.008232,0.0001,0.497549,0.064394,51.635291, h,body
Deve-017-001,[25],4,0.022876,0.012626,0.000289,7.2e-05,0.153595,0.092172,1.811763, h,body
Deve-017-002,"H. Ruser, S. Kosterski, and C. Kargel, Gesture-based universal optical remote control: Concept,reconstruction principle and recognition results, in 2015 IEEE International Instrumentation andMeasurement Technology Conference (12MTC) Proceedings, Pisa, Italy., 2015, pp. 1677-1681.",280,0.69281,0.049242,0.034116,0.000122,0.534314,0.11048,14.069383, h,header
Deve-017-003,[26],4,0.022876,0.013889,0.000318,7.9e-05,0.151961,0.160985,1.64706, h,body
Deve-017-004,"A. Utsumi, N. Tetsutani, and S. Igi, Hand detection and tracking using pixel value distribution model formultiple-camera-based gesture interactions, in Proceedings. IEEE Workshop on Knowledge MediaNetworking, Anacapri, Italy., 2002, pp. 31-36.",243,0.69281,0.049242,0.034116,0.00014,0.534314,0.178662,14.069383, h,header
Deve-017-005,[27],4,0.022876,0.012626,0.000289,7.2e-05,0.153595,0.228535,1.811765, h,body
Deve-017-006,"Z. Zhang, Microsoft Kinect Sensor and Its Effect, IEEE MultiMedia, vol. 19, pp. 4-10, 2012.",91,0.599673,0.013889,0.008329,9.2e-05,0.487745,0.229167,43.176498, h,body
Deve-017-007,"[28] Y. Li, Hand gesture recognition using Kinect, in 2012 IEEE International Conference on Computer Science",108,0.738562,0.013889,0.010258,9.5e-05,0.511438,0.261995,53.176427, h,body
Deve-017-008,"and Automation Engineering, 2012, pp. 196-199.",46,0.320261,0.012626,0.004044,8.8e-05,0.348039,0.280303,25.364672, h,body
Deve-017-009,[29],4,0.022876,0.013889,0.000318,7.9e-05,0.153595,0.3125,1.647057, h,body
Deve-017-010,"M. Quigley, K. Conley, B. Gerkey, J. Faust, T. Foote, J. Leibs, et al., ROS: an open-source Robot OperatingSystem, in ICRA workshop on open source software, Japan., 2009, p. 5.",176,0.69281,0.031566,0.021869,0.000124,0.534314,0.322601,21.94826, h,body
Deve-017-011,"[30] Kaggle, Hand Gesture Recognition Database, GTI, Ed., ed. kaggle.com: kaggle.com, 2018.",91,0.642157,0.013889,0.008919,9.8e-05,0.463235,0.363005,46.235258, h,body
Deve-017-012,[31],4,0.022876,0.011364,0.00026,6.5e-05,0.153595,0.395833,2.013067, h,body
Deve-017-013,"J. Schmidhuber, Deep learning in neural networks: An overview, Neural networks, vol. 61, pp. 85-117,2015.",105,0.691176,0.027778,0.019199,0.000183,0.533497,0.40404,24.882332, h,body
Deve-017-014,[32],4,0.02451,0.015152,0.000371,9.3e-05,0.152778,0.445707,1.617645, h,body
Deve-017-015,"A. L. Imoize, T. Oyedare, M. E. Otuokere, and S. Shetty, Ã¢â‚¬Å“Software Intrusion Detection Evaluation System:A Cost-Based Evaluation of Intrusion Detection Capability,Ã¢â‚¬Â Communications and Network, vol. 10, no. 4,pp. 211-229, Oct. 2018.",231,0.691176,0.049242,0.034035,0.000147,0.533497,0.464015,14.036197, h,header
Deve-017-016,COPYRIGHT Ã‚Â© SOCIETY FOR SCIENCE AND EDUCATION UNITED KINGDOM,60,0.47549,0.011364,0.005403,9e-05,0.484477,0.936237,41.843269, h,body
Deve-017-017,44,2,0.017974,0.008838,0.000159,7.9e-05,0.878268,0.936237,2.033623, h,body
Deve-017-018,View publication stats,22,0.063725,0.00505,0.000322,1.5e-05,0.111928,0.991162,12.617787, h,caption
mach-001-000,Available online at www.sciencedirect.com,41,0.310662,0.013477,0.004187,0.000102,0.443934,0.067385,23.051107, h,body
mach-001-001,Procedia,8,0.194853,0.03504,0.006828,0.000853,0.823529,0.088949,5.560804, h,header
mach-001-002,ScienceDirect,13,0.174632,0.01752,0.00306,0.000235,0.445772,0.101752,9.967472, h,body
mach-001-003,CrossMark,9,0.055147,0.008086,0.000446,5e-05,0.242647,0.107817,6.819858, h,body
mach-001-004,Computer Science,16,0.170956,0.020216,0.003456,0.000216,0.82261,0.121968,8.456613, h,body
mach-001-005,ELSEVIER,8,0.088235,0.013477,0.001189,0.000149,0.117647,0.134771,6.547058, h,body
mach-001-006,Procedia Computer Science 132 (2018) 342Ã¢â‚¬â€œ351,44,0.284926,0.010782,0.003072,7e-05,0.453125,0.133423,26.426906, h,body
mach-001-007,www.elsevier.com/locate/procedia,32,0.202206,0.012129,0.002453,7.7e-05,0.825368,0.151617,16.670753, h,body
mach-001-008,International Conference on Computational Intelligence and Data Science (ICCIDS 2018)Head Gesture Controlled Wheelchair for Quadriplegic Patients,145,0.790441,0.052561,0.041546,0.000287,0.498162,0.204178,15.038653, h,header
mach-001-009,"Jigmee Wangchuk Machangpaa, Tejbanta Singh Chingthamb",53,0.573529,0.020216,0.011594,0.000219,0.498162,0.251348,28.370567, h,body
mach-001-010,"Ã¢â‚¬Å“Sikkim Manipal Institute of Technology, Majhitar, Sikkim, 737136, IndiabSikkim Manipal Institute of Technology, Majhitar, Sikkim, 737136, India",144,0.426471,0.025606,0.01092,7.6e-05,0.498162,0.282345,16.654791, h,body
mach-001-011,Abstract,8,0.060662,0.010782,0.000654,8.2e-05,0.100184,0.34097,5.626364, h,body
mach-001-012,"The health service sector has been continuously trying to improve the service given to the people in need of mobility assistance. Asa result, more developers have been directed towards robotic wheelchairs. A robotic wheelchair is an intelligent wheelchair that hascapabilities of navigating, detecting obstacles and moving automatically by utilizing sensors and artificial intelligence. We havedeveloped a Robotic WheelChair for the quadriplegic patients for mobility assistance operated using the head gesture. The RoboticWheelChair includes accelerometer sensor, gyroscope sensor, ultrasonic sensor, relay, battery, DC stepper motor and raspberry pi.The MPU 6050 sensor detects the movement of the head and the signal is transmitted to the Pi.The controller processes the signaland enables the motion of wheelchair for its navigation. The ultrasonic sensors help to avoid obstacles, using the environmentinformation gathered during navigation. The wheelchair is designed in a cost-effective way but ensures safety, flexibility, andmobility for the users.",1056,0.856618,0.128032,0.109675,0.000104,0.498162,0.423854,6.690635, h,header
mach-001-013,Ã‚Â© 2018 The Authors. Published by Elsevier Ltd.This is an open access article under the CC BY-NC-ND license ( under responsibility of the scientific committee of the International Conference on Computational Intelligence andData Science (ICCIDS 2018).,250,0.854779,0.053908,0.04608,0.000184,0.499081,0.525606,15.856169, h,header
mach-001-014,"Keywords: Robotic Wheelchair,Quadriplegic, Accelerometer, Gyroscope,Head Gestures,Raspberry Pi ;",96,0.606618,0.013477,0.008175,8.5e-05,0.373162,0.570081,45.011094, h,body
mach-001-015,1. Introduction,15,0.119485,0.012129,0.001449,9.7e-05,0.131434,0.632749,9.850915, h,body
mach-001-016,"Quads come from the Latin word for four and plegia comes from the Greek word for inability to move. Tetraplegia[13] uses the Greek word tetra for four. The condition of paralysis affecting four limbs (both arms and legs) is alternately termed tetraplegia or quadriplegic. Quadriplegics are individuals whose limbs are impaired. The quadriplegicindividuals are not able to perform their everyday activities such as feeding, toilet usage, and locomotion.The central nervous system consists of the brain and the spinal cord. It sends signals throughout our body. The primarycause of quadriplegic is a spinal cord injury, but other conditions such as age, stroke, arthritis, high blood pressure,paralysis and birth defects also contribute to it. The brain cannot properly communicate with the spinal cord as a resultof an injury to the spinal cord. Therefore the movement and sensation are impaired. Throughout the world, approxi",925,0.858456,0.12938,0.111067,0.00012,0.499081,0.72372,6.635149, h,header
